,UnitPriceMean,UnitPriceStd,TotalQuantity,NoOfUniqueItems,NoOfInvoices,UniqueItemsPerInvoice,QuantityPerInvoice,SpendingPerInvoice
1188,4.571799999999999,3.972654841512904,522.0,44.0,4.0,12.5,130.5,447.195
1189,3.5671428571428576,7.020644613826482,419.0,27.0,2.0,14.0,209.5,268.07
1190,2.278360655737705,2.014088032111034,861.0,57.0,4.0,15.25,215.25,236.70250000000001
1191,2.571538461538462,1.5503879624171806,313.0,34.0,2.0,19.5,156.5,300.51500000000004
1192,1.5006249999999999,0.9892857271789582,224.0,16.0,1.0,16.0,224.0,240.68000000000004
1193,2.5802702702702716,2.1179464457693795,51.0,37.0,1.0,37.0,51.0,119.31000000000003
1194,6.383333333333333,4.556680078010013,16.0,3.0,1.0,3.0,16.0,50.8
1195,1.7618749999999996,1.6643732473371509,450.0,22.0,3.0,10.666666666666666,150.0,234.40666666666667
1196,8.117407407407406,5.783000015025865,115.0,23.0,2.0,13.5,57.5,311.37000000000006
1197,3.02717073170732,2.869777745565514,922.0,156.0,3.0,68.0,307.3333333333333,598.9766666666667
1198,1.8228571428571436,1.6183449626450064,70.0,41.0,1.0,41.0,70.0,122.87000000000003
1199,4.28125,3.5414824882082527,56.0,8.0,1.0,8.0,56.0,137.9
1200,3.5210416666666653,3.0515374827735497,263.0,81.0,3.0,32.0,87.66666666666667,180.9033333333333
1201,4.402747252747246,20.326941129989912,420.0,74.0,3.0,30.0,140.0,291.18
1202,3.4488690476190467,2.909143632988849,1850.0,146.0,2.0,83.0,925.0,2058.680000000001
1203,4.07,3.3610330044709253,66.0,8.0,1.0,8.0,66.0,159.30000000000004
1204,5.814705882352938,17.83101092643017,599.0,68.0,1.0,68.0,599.0,1656.15
1205,4.885294117647059,5.010481660538059,142.0,14.0,2.0,8.5,71.0,245.35000000000002
1206,2.5288888888888876,1.5768908216920976,253.0,66.0,3.0,23.333333333333332,84.33333333333333,200.1866666666667
1207,2.4211111111111108,2.85230966766436,618.0,54.0,2.0,27.0,309.0,411.10499999999996
1208,2.321,1.5929110319021447,109.0,10.0,1.0,10.0,109.0,134.9
1209,3.172,2.391759799124666,375.0,60.0,3.0,25.666666666666668,125.0,282.1966666666667
1210,18.653846153846153,53.12151738207747,26.0,12.0,2.0,6.0,13.0,134.85
1211,4.709947916666664,12.77749934557106,677.0,176.0,3.0,60.333333333333336,225.66666666666666,594.4066666666666
1212,2.0482608695652176,1.9455979500912335,413.0,19.0,2.0,11.5,206.5,260.94
1213,1.8805194805194803,1.8378719788929063,914.0,72.0,2.0,38.5,457.0,588.5699999999999
1214,3.2686274509803925,2.6872439558833086,1605.0,51.0,1.0,51.0,1605.0,3678.0300000000007
1215,2.0915873015872997,1.5485530860508,563.0,116.0,2.0,61.0,281.5,477.00499999999965
1216,2.7058552631578925,2.590500333702452,424.0,123.0,4.0,37.5,106.0,183.7475
1217,3.469704797047977,2.746468153818622,1873.0,183.0,8.0,33.875,234.125,514.5962499999999
1218,3.540566037735845,3.119608898011073,944.0,95.0,2.0,53.0,472.0,1027.7900000000002
1219,3.282488479262674,2.970291680574608,670.0,137.0,5.0,41.8,134.0,318.4
1220,3.9927272727272727,2.703113356517225,157.0,11.0,1.0,11.0,157.0,328.37
1221,2.545151515151515,2.3524111582747937,166.0,32.0,2.0,16.5,83.0,123.255
1222,1.8349152542372882,1.5518435897915386,989.0,53.0,3.0,19.666666666666668,329.6666666666667,371.46333333333337
1223,3.0856363636363655,3.698884097808901,336.0,52.0,3.0,18.333333333333332,112.0,205.10333333333335
1224,3.0572727272727263,3.4645499410033467,630.0,60.0,2.0,33.0,315.0,541.26
1225,4.995526315789472,11.687447626467701,907.0,95.0,4.0,28.5,226.75,569.0925
1227,2.646197183098594,2.5709583350500615,672.0,66.0,3.0,23.666666666666668,224.0,384.1666666666667
1228,0.7316666666666666,0.3420185180171779,348.0,5.0,2.0,3.0,174.0,121.86000000000001
1229,1.3135483870967744,1.2627180957154736,347.0,29.0,1.0,29.0,347.0,200.85
1230,3.781604938271605,3.518565297958857,1780.0,121.0,2.0,81.0,890.0,1818.1950000000002
1231,2.698923076923076,1.9642700004366471,750.0,65.0,2.0,32.5,375.0,708.0899999999999
1232,3.0271666666666666,3.2467349295994627,1256.0,91.0,6.0,20.0,209.33333333333334,338.37
1233,3.1660273972602733,2.6465253634225703,832.0,55.0,4.0,18.25,208.0,389.165
1234,3.854545454545455,3.1308508863769395,78.0,11.0,1.0,11.0,78.0,232.6
1235,3.0833333333333335,2.8376717485257084,122.0,15.0,1.0,15.0,122.0,298.50000000000006
1236,1.4434375,0.8154539973377981,1295.0,21.0,3.0,9.333333333333334,431.6666666666667,280.71999999999997
1237,2.9508823529411767,2.614453263022238,148.0,30.0,3.0,11.333333333333334,49.333333333333336,103.46666666666665
1238,2.1508196721311488,2.6809459121001584,1126.0,44.0,3.0,20.333333333333332,375.3333333333333,483.5533333333333
1239,2.8485714285714288,2.3055313325293856,280.0,9.0,2.0,7.0,140.0,274.84
1240,2.6986764705882353,3.7455828330765977,809.0,65.0,3.0,22.666666666666668,269.6666666666667,390.94666666666666
1241,4.225,3.551051018125949,1434.0,37.0,3.0,15.333333333333334,478.0,1018.2066666666666
1242,2.269122807017545,1.9417134192527652,602.0,49.0,2.0,28.5,301.0,471.61
1243,5.367894736842106,3.196565133853956,92.0,17.0,2.0,9.5,46.0,213.64999999999998
1244,5.026086956521739,3.4067402963302493,47.0,23.0,1.0,23.0,47.0,183.24999999999997
1245,4.012380952380952,2.301077801296394,50.0,21.0,1.0,21.0,50.0,153.41000000000003
1246,2.9166666666666665,2.6370316359605175,132.0,49.0,2.0,26.0,66.0,145.16000000000003
1247,2.3348,2.084537084616836,561.0,41.0,3.0,16.666666666666668,187.0,344.3766666666667
1248,3.7604494382022473,4.5583187964704,4542.0,81.0,8.0,11.125,567.75,1047.5225000000003
1249,3.7766037735849034,3.385944023049365,861.0,104.0,4.0,26.5,215.25,509.4549999999999
1250,1.689718309859155,1.9311987186578377,9585.0,27.0,16.0,4.4375,599.0625,597.4025
1251,4.309280575539571,3.1496969351075284,257.0,109.0,2.0,65.0,128.5,459.725
1252,2.7369879518072278,2.4379568289559748,117.0,77.0,2.0,40.5,58.5,137.70499999999993
1253,4.047368421052632,3.566607230198318,34.0,19.0,1.0,19.0,34.0,118.05000000000003
1254,2.760952380952381,2.3339749457993433,265.0,18.0,2.0,10.5,132.5,231.89499999999998
1255,2.7321739130434786,2.052900290989088,250.0,23.0,1.0,23.0,250.0,422.54000000000013
1256,1.8099999999999994,2.968950431830526,252.0,10.0,2.0,5.0,126.0,217.5
1258,2.760566037735849,3.311534280182584,560.0,51.0,2.0,26.5,280.0,389.225
1259,3.483333333333331,4.515646479391812,1138.0,113.0,3.0,38.0,379.3333333333333,536.9633333333335
1260,2.2307317073170743,2.3667999389934744,1075.0,40.0,2.0,20.0,537.5,845.9999999999998
1261,4.335909090909091,3.3709044414291474,166.0,22.0,1.0,22.0,166.0,352.59999999999997
1262,3.1862500000000002,1.914021508064456,117.0,16.0,1.0,16.0,117.0,300.19000000000005
1263,3.303181818181818,3.3443760701663474,285.0,22.0,1.0,22.0,285.0,422.43000000000006
1264,1.7666666666666666,0.7479527614317185,192.0,3.0,1.0,3.0,192.0,306.64
1265,2.350882352941176,2.332457888992118,489.0,33.0,1.0,33.0,489.0,668.8499999999999
1266,4.705256410256407,5.360500249082441,675.0,72.0,2.0,39.0,337.5,714.405
1267,2.068571428571429,2.1848731847256793,752.0,36.0,4.0,12.25,188.0,247.845
1268,2.8723622047244084,2.727197077497805,1447.0,112.0,3.0,42.333333333333336,482.3333333333333,875.6466666666669
1269,4.009166666666669,3.0889604122700294,284.0,33.0,2.0,18.0,142.0,372.76
1270,1.422278911564626,1.3835809170499396,2490.0,206.0,6.0,48.333333333333336,415.0,352.9683333333334
1271,2.2950000000000004,2.052859793881047,268.0,27.0,2.0,14.0,134.0,214.11499999999998
1272,3.4400000000000004,2.7808272150567,62.0,5.0,1.0,5.0,62.0,142.39999999999998
1273,3.3322950819672124,3.325046562803104,541.0,57.0,2.0,30.5,270.5,516.075
1274,2.9149999999999983,3.3191280245530597,959.0,64.0,5.0,16.8,191.8,316.02200000000005
1275,1.8983185840707948,1.682675857215262,555.0,108.0,2.0,56.5,277.5,358.11999999999995
1276,2.3175949367088613,1.4523254696236731,1080.0,57.0,4.0,19.75,270.0,599.66
1277,3.592499999999999,2.5136242758216674,1854.0,22.0,13.0,5.846153846153846,142.6153846153846,384.73384615384623
1278,3.2965517241379305,2.8289056539644553,118.0,54.0,1.0,54.0,118.0,330.3500000000001
1279,5.1031578947368414,3.7897615308726134,263.0,36.0,2.0,19.0,131.5,388.11499999999995
1280,4.531807228915658,6.988542390432639,827.0,74.0,4.0,20.75,206.75,426.7225
1281,4.23,4.811132922711655,41.0,5.0,1.0,5.0,41.0,111.95
1282,3.9758333333333353,4.336009948040196,469.0,41.0,3.0,16.0,156.33333333333334,387.31666666666666
1283,2.295742574257425,1.5662901050154492,288.0,82.0,3.0,33.333333333333336,96.0,198.49
1284,3.787846153846153,3.35574995916882,227.0,59.0,2.0,32.5,113.5,250.34500000000003
1285,2.3228571428571425,1.229693073472017,1125.0,9.0,3.0,4.666666666666667,375.0,826.2633333333334
1286,1.5155555555555555,1.9382552291515514,357.0,27.0,2.0,13.5,178.5,162.485
1287,4.052857142857143,2.967833782851958,76.0,14.0,1.0,14.0,76.0,197.72
1288,3.3196226415094334,2.2196768322162366,388.0,46.0,3.0,17.666666666666668,129.33333333333334,295.42
1289,1.535172413793104,1.4454698215203623,295.0,22.0,2.0,14.5,147.5,178.405
1290,2.1975555555555557,1.7684869695918488,134.0,37.0,2.0,21.5,67.0,120.04000000000002
1291,2.157213114754099,2.0472796024216637,809.0,52.0,2.0,30.5,404.5,501.9850000000001
1292,2.8269999999999995,3.71350914493172,941.0,48.0,3.0,20.0,313.6666666666667,405.00666666666666
1293,2.2912676056338017,2.0004718802028107,320.0,113.0,3.0,47.0,106.66666666666667,182.76999999999998
1294,2.421046511627907,1.77077984088086,769.0,47.0,4.0,21.5,192.25,400.6700000000001
1295,6.873846153846155,5.7396770212000865,71.0,12.0,3.0,4.333333333333333,23.666666666666668,68.50333333333334
1296,2.1128205128205133,1.582313344305783,901.0,37.0,3.0,13.0,300.3333333333333,375.81666666666666
1297,1.7064,1.4570612862322347,721.0,34.0,4.0,12.5,180.25,303.83
1298,4.085714285714286,3.284838631525883,126.0,14.0,1.0,14.0,126.0,222.9
1299,2.6604878048780494,3.1294783520736416,134.0,36.0,1.0,36.0,134.0,236.99999999999997
1300,3.5596000000000005,2.988679306984943,190.0,25.0,2.0,12.5,95.0,217.37
1301,2.0888,1.7972347277600291,377.0,24.0,2.0,12.5,188.5,244.935
1302,1.9950632911392392,2.2163673636865067,1161.0,59.0,2.0,39.5,580.5,704.7199999999998
1303,4.940145631067962,19.51606228970797,681.0,144.0,7.0,29.0,97.28571428571429,272.5942857142857
1304,3.35029411764706,6.761772443489956,320.0,34.0,1.0,34.0,320.0,512.1300000000002
1305,1.4770769230769227,1.3105744483299617,276.0,55.0,2.0,32.5,138.0,171.54000000000005
1306,2.874864864864866,3.4043812397150752,759.0,65.0,4.0,18.5,189.75,365.6300000000001
1307,4.941666666666667,4.329855830758285,87.0,12.0,1.0,12.0,87.0,216.95000000000002
1308,2.055,1.8778369990155683,516.0,30.0,2.0,20.0,258.0,323.84999999999997
1309,4.318260869565218,3.067251734302391,178.0,22.0,2.0,11.5,89.0,221.97
1310,4.523750000000001,3.2573237992765374,126.0,16.0,1.0,16.0,126.0,285.58
1311,0.32,0.0,3000.0,1.0,2.0,1.0,1500.0,480.0
1312,1.6499999999999997,2.7194799110210365e-16,300.0,3.0,1.0,3.0,300.0,495.0
1313,1.7755555555555558,2.064193966667412,270.0,18.0,1.0,18.0,270.0,307.91999999999996
1314,3.3782608695652177,3.910441328469105,70.0,23.0,1.0,23.0,70.0,162.65000000000003
1315,1.6190163934426238,2.1923812814061585,1171.0,52.0,4.0,15.25,292.75,148.60750000000002
1316,2.5937500000000004,1.3484404572196231,164.0,16.0,1.0,16.0,164.0,358.90000000000003
1317,1.7375,1.6513449064323298,238.0,16.0,1.0,16.0,238.0,227.32000000000002
1318,3.0730555555555545,2.3405618916621487,686.0,56.0,6.0,12.0,114.33333333333333,218.46166666666667
1319,3.5879999999999996,3.079483722963965,48.0,5.0,1.0,5.0,48.0,95.76
1320,2.51986842105263,3.349182385168478,228.0,73.0,1.0,73.0,228.0,357.53000000000003
1321,0.8660975609756101,0.5675071719757403,844.0,38.0,2.0,19.5,422.0,287.53
1322,3.0710769230769226,3.659216584135925,734.0,58.0,3.0,21.666666666666668,244.66666666666666,497.25666666666683
1323,2.347941176470588,2.512469242280318,547.0,21.0,7.0,4.857142857142857,78.14285714285714,127.03142857142858
1324,2.393829787234042,2.4000694911010236,272.0,84.0,3.0,29.333333333333332,90.66666666666667,164.84666666666666
1325,5.057058823529413,3.5538647587813,458.0,34.0,2.0,17.0,229.0,585.01
1326,1.1559999999999997,0.5144276328830754,780.0,8.0,3.0,6.666666666666667,260.0,209.64000000000001
1328,2.3527835051546373,1.9832703103388578,838.0,161.0,2.0,93.5,419.0,613.5649999999998
1329,2.4105000000000016,2.162079527065536,636.0,59.0,2.0,30.0,318.0,489.49499999999995
1330,3.2923333333333336,3.3184184884320747,258.0,30.0,1.0,30.0,258.0,453.98
1331,1.5350980392156852,3.9479080173004806,2746.0,49.0,7.0,14.571428571428571,392.2857142857143,314.52142857142866
1332,3.097348066298338,2.771149307369122,1891.0,132.0,6.0,30.166666666666668,315.1666666666667,610.0616666666666
1333,1.7210714285714288,0.9565460213734054,96.0,28.0,1.0,28.0,96.0,135.09
1334,3.353846153846154,3.27417857547959,130.0,39.0,1.0,39.0,130.0,239.95999999999998
1335,2.890714285714286,2.740882688494331,139.0,14.0,1.0,14.0,139.0,206.13
1336,1.8616949152542377,0.776679831391894,543.0,43.0,5.0,11.8,108.6,207.454
1337,4.576734693877551,3.5842052983766677,1594.0,78.0,8.0,18.375,199.25,362.1925
1338,4.2784615384615385,2.8322101091840097,108.0,13.0,1.0,13.0,108.0,356.84000000000003
1339,4.043857142857141,3.3481032020772346,242.0,56.0,4.0,17.5,60.5,199.4275
1340,1.5100000000000005,1.6844306654376333,694.0,46.0,2.0,23.0,347.0,302.1499999999999
1341,4.184390243902438,6.554351245081578,445.0,41.0,1.0,41.0,445.0,940.1700000000001
1342,3.581409395973152,10.69786035819428,1366.0,112.0,5.0,29.8,273.2,423.3960000000001
1343,3.147678571428569,4.443043957408548,1290.0,99.0,3.0,37.333333333333336,430.0,641.1666666666666
1344,1.7235483870967754,1.9350003439206367,597.0,111.0,2.0,60.5,298.5,207.39500000000004
1345,3.002727272727273,2.1505910392684657,2048.0,11.0,1.0,11.0,2048.0,1622.48
1346,4.06610389610389,3.024443905320777,525.0,72.0,2.0,38.5,262.5,699.555
1347,1.627,1.366569508741587,136.0,10.0,1.0,10.0,136.0,152.16
1348,3.0250000000000004,1.5564382416273381,26.0,4.0,1.0,4.0,26.0,61.10000000000001
1349,2.0482178217821767,2.4781748913422565,505.0,74.0,5.0,20.2,101.0,126.77800000000002
1350,8.53876923076923,26.69072149805131,786.0,55.0,3.0,21.333333333333332,262.0,509.4566666666667
1351,17.466071428571432,73.14044811635607,1294.0,25.0,4.0,7.0,323.5,427.3349999999999
1352,2.3733333333333335,1.7382845950342347,10.0,3.0,1.0,3.0,10.0,31.770000000000003
1353,3.198191489361701,2.8235286253943697,904.0,94.0,4.0,23.5,226.0,435.69500000000005
1354,2.4749999999999996,1.0361329203202787,100.0,8.0,1.0,8.0,100.0,198.20000000000002
1355,3.609285714285711,2.5422115088525374,1245.0,103.0,5.0,30.8,249.0,542.008
1356,0.9046666666666665,0.6051017945917709,1048.0,45.0,2.0,22.5,524.0,405.70000000000005
1357,2.5526666666666666,1.8609264554858884,95.0,45.0,1.0,45.0,95.0,201.53
1358,3.024434782608694,2.7435599844459833,1279.0,108.0,3.0,38.333333333333336,426.3333333333333,750.2333333333332
1359,4.173230769230768,5.361350432637141,700.0,40.0,9.0,7.222222222222222,77.77777777777777,174.22111111111113
1360,2.271105527638189,1.9510488719990802,906.0,172.0,4.0,48.25,226.5,358.3125000000001
1361,2.9925000000000006,2.3534442844477965,162.0,16.0,1.0,16.0,162.0,273.14000000000004
1362,1.8748780487804872,1.0452203642084754,1192.0,36.0,4.0,10.25,298.0,516.18
1363,3.3651111111111107,3.5993822842652907,218.0,44.0,2.0,22.5,109.0,188.85499999999996
1364,1.2268750000000006,1.1914788883943186,768.0,41.0,2.0,24.0,384.0,348.99
1365,2.1210389610389613,2.273466275614574,398.0,70.0,2.0,38.5,199.0,244.06
1366,2.403450704225351,2.0353914868262786,501.0,126.0,2.0,71.0,250.5,437.43999999999994
1367,4.094390243902439,4.19519668715335,438.0,35.0,2.0,20.5,219.0,362.015
1368,1.255,0.27577164466275345,208.0,2.0,1.0,2.0,208.0,282.88
1369,1.9094285714285717,2.0678427362303298,668.0,58.0,3.0,23.333333333333332,222.66666666666666,224.36666666666665
1370,2.229891304347825,1.5522705769611749,1180.0,66.0,3.0,30.666666666666668,393.3333333333333,578.0666666666667
1371,2.0778571428571433,2.0371857608416133,445.0,14.0,1.0,14.0,445.0,482.78999999999996
1372,2.8977419354838703,2.6979964905673257,654.0,77.0,3.0,29.666666666666668,218.0,387.8966666666666
1373,6.284285714285715,7.520633521946709,81.0,7.0,1.0,7.0,81.0,179.31000000000003
1374,0.3866666666666667,0.005773502691896262,140.0,3.0,1.0,3.0,140.0,54.519999999999996
1375,1.4784337349397596,1.4900069421410642,318.0,83.0,1.0,83.0,318.0,303.03999999999996
1376,3.0568181818181817,2.6576647696750673,111.0,52.0,2.0,31.0,55.5,134.15000000000003
1377,2.852962962962962,3.476683862223836,137.0,50.0,1.0,50.0,137.0,252.51999999999992
1378,3.1236842105263154,3.1854307410219977,48.0,19.0,1.0,19.0,48.0,119.35000000000001
1379,1.9113333333333344,1.7621327470374695,524.0,38.0,2.0,22.5,262.0,359.35000000000014
1380,3.0383333333333327,1.5267364679027753,96.0,12.0,1.0,12.0,96.0,239.00000000000006
1381,4.752222222222219,4.177140244739184,727.0,77.0,9.0,10.0,80.77777777777777,212.41555555555556
1382,8.814285714285713,7.67076236355261,30.0,7.0,1.0,7.0,30.0,117.59999999999998
1383,1.7653846153846156,1.3311250606631617,82.0,38.0,1.0,38.0,82.0,109.94999999999996
1384,4.488219178082189,5.661910097422402,739.0,58.0,4.0,18.25,184.75,301.83
1385,3.1767692307692292,3.046264764609304,547.0,105.0,4.0,32.0,136.75,215.36249999999995
1386,3.5744047619047605,2.787977351721493,310.0,70.0,3.0,28.0,103.33333333333333,270.75333333333333
1387,1.515744680851063,1.3316022754789767,1998.0,141.0,1.0,141.0,1998.0,2050.08
1388,2.2743478260869576,2.7514987044832386,556.0,46.0,2.0,23.0,278.0,325.81500000000005
1389,3.5598113207547173,2.6769985277473882,443.0,43.0,5.0,10.6,88.6,176.186
1391,2.939767441860466,2.762673384666255,411.0,34.0,5.0,8.6,82.2,152.41000000000003
1392,4.0200000000000005,2.963865718955567,12.0,5.0,1.0,5.0,12.0,36.2
1393,1.9579999999999997,2.820042552870435,145.0,10.0,1.0,10.0,145.0,165.71
1394,2.163055555555556,1.2394257182708095,830.0,26.0,4.0,9.0,207.5,371.725
1395,3.875217391304348,3.056826778162416,337.0,43.0,2.0,23.0,168.5,411.05
1396,3.7793243243243237,4.254448222060617,4508.0,67.0,6.0,12.333333333333334,751.3333333333334,1200.5866666666668
1397,2.15,2.262741699796952,148.0,2.0,1.0,2.0,148.0,94.2
1398,1.591118881118882,1.4955705044079592,1865.0,74.0,4.0,35.75,466.25,560.7825
1399,2.2632539682539665,2.0095087603380732,3403.0,134.0,15.0,25.0,226.86666666666667,306.728
1400,37.11,91.1261634585077,98.0,10.0,2.0,5.0,49.0,293.0
1401,3.280555555555557,2.371468435312294,310.0,31.0,4.0,9.0,77.5,160.2975
1402,2.2661111111111123,1.4915749639276845,390.0,27.0,4.0,9.0,97.5,153.715
1403,1.9516129032258065,1.3512268419827307,409.0,26.0,2.0,15.5,204.5,272.75
1404,1.2068181818181818,0.7952441156419854,1320.0,8.0,4.0,5.5,330.0,371.64
1405,3.696190476190477,2.764077560761413,180.0,18.0,2.0,10.5,90.0,214.65000000000003
1406,2.637058823529411,3.22981726759322,400.0,116.0,4.0,36.0,100.0,184.57250000000002
1407,2.783055555555555,2.2241773046543933,86.0,36.0,1.0,36.0,86.0,228.42000000000004
1408,2.7620000000000005,2.7061131574737654,127.0,19.0,1.0,19.0,127.0,224.73000000000002
1409,4.118571428571429,2.959941360423016,167.0,21.0,2.0,10.5,83.5,178.475
1410,1.2,0.9728633808992592,521.0,19.0,2.0,10.0,260.5,347.07
1411,2.555999999999999,1.6919802430457467,111.0,15.0,1.0,15.0,111.0,238.1
1412,3.3071428571428565,1.8536964358250454,56.0,7.0,1.0,7.0,56.0,146.0
1413,2.5590789473684206,2.452126248860543,848.0,56.0,2.0,37.5,424.0,770.55
1414,3.7751612903225813,4.079856101194209,523.0,27.0,3.0,10.0,174.33333333333334,322.32333333333327
1415,1.9470491803278693,1.8526524626980057,838.0,60.0,3.0,20.333333333333332,279.3333333333333,295.58
1416,3.5143750000000007,7.140117888924659,735.0,32.0,2.0,16.0,367.5,435.79000000000025
1417,4.434444444444445,3.7276600801578743,127.0,18.0,1.0,18.0,127.0,302.8500000000001
1418,3.972500000000001,2.49422886511622,159.0,19.0,2.0,10.0,79.5,235.57500000000007
1419,2.1687096774193546,1.407791987322663,159.0,31.0,1.0,31.0,159.0,178.41
1420,3.019142857142855,2.44713651904775,265.0,88.0,3.0,34.666666666666664,88.33333333333333,202.0533333333333
1421,2.62109375,2.1586703117616075,588.0,52.0,3.0,21.333333333333332,196.0,374.5133333333334
1422,3.2166666666666677,3.1272878292006747,441.0,33.0,2.0,16.5,220.5,401.93000000000006
1423,3.102666666666666,1.9947877318747718,145.0,15.0,1.0,15.0,145.0,267.91
1424,3.3357843137254872,3.410874698731188,719.0,88.0,2.0,51.0,359.5,704.8449999999999
1425,2.5160000000000005,1.6423071063534211,186.0,19.0,2.0,10.0,93.0,169.37
1426,5.058548387096772,4.276876770197661,463.0,51.0,3.0,20.666666666666668,154.33333333333334,389.42
1427,2.27832,2.110692722245931,246.0,124.0,1.0,124.0,246.0,484.0999999999999
1428,4.602608695652172,5.067175118630148,1280.0,51.0,3.0,23.0,426.6666666666667,940.2233333333334
1429,5.197837837837837,3.388524863528487,388.0,24.0,4.0,9.25,97.0,289.1
1430,2.418985507246377,2.3464410754108243,879.0,64.0,2.0,34.5,439.5,785.6449999999999
1431,3.0936111111111115,3.2167144052503676,689.0,59.0,4.0,18.0,172.25,324.2675
1432,3.17,0.31112698372208086,70.0,2.0,1.0,2.0,70.0,232.9
1433,4.7753125,3.8141383708639593,260.0,28.0,2.0,16.0,130.0,306.4100000000001
1434,3.2937142857142856,3.9144040833479488,488.0,28.0,2.0,17.5,244.0,513.195
1435,6.488461538461536,4.2959581481034474,247.0,47.0,2.0,26.0,123.5,435.42499999999995
1436,4.0473684210526315,3.280052238922191,153.0,19.0,1.0,19.0,153.0,335.0
1437,4.390555555555555,3.4555011081602527,115.0,18.0,1.0,18.0,115.0,257.89
1438,4.41793103448276,4.047277197000423,185.0,29.0,2.0,14.5,92.5,208.25
1439,2.7147169811320753,2.33566544938201,248.0,52.0,2.0,26.0,124.0,232.295
1440,3.1936082474226803,2.6777905150750545,593.0,115.0,7.0,27.142857142857142,84.71428571428571,205.6342857142857
1441,4.054383561643834,3.267308604571017,572.0,63.0,4.0,18.25,143.0,370.84000000000003
1442,2.6860526315789452,2.9148873409664247,798.0,74.0,2.0,38.0,399.0,546.8250000000003
1443,2.55,0.0,48.0,4.0,1.0,4.0,48.0,122.4
1444,1.5499999999999996,0.562371352810168,522.0,14.0,1.0,14.0,522.0,810.5600000000001
1445,2.5743362831858403,2.1317899404466742,1388.0,71.0,7.0,16.142857142857142,198.28571428571428,322.60857142857145
1446,4.843181818181819,2.08276918768679,172.0,15.0,2.0,11.0,86.0,386.55
1447,4.303125,3.670943055492235,164.0,16.0,1.0,16.0,164.0,252.09999999999994
1448,5.1018181818181825,4.615488745911571,40.0,11.0,1.0,11.0,40.0,114.04
1449,1.99955223880597,2.4471977993614367,932.0,54.0,4.0,16.0,233.0,228.0625
1450,3.1164000000000005,3.5509246213721104,312.0,25.0,1.0,25.0,312.0,400.3
1451,3.253918918918917,2.7338531278842786,720.0,44.0,11.0,6.7272727272727275,65.45454545454545,122.68909090909092
1452,1.7618421052631579,3.2850339216341955,864.0,29.0,3.0,12.666666666666666,288.0,232.1866666666667
1453,5.979375,4.819177618294086,95.0,16.0,3.0,5.333333333333333,31.666666666666668,149.89000000000001
1454,2.3672131147540965,3.007899589028501,1376.0,110.0,2.0,61.0,688.0,1074.5249999999996
1455,2.802285714285714,2.1634246893651325,115.0,35.0,1.0,35.0,115.0,272.46000000000004
1456,2.404761904761905,2.6746472191311583,764.0,16.0,10.0,4.2,76.4,103.612
1457,2.4813793103448285,4.190759864220859,1274.0,37.0,4.0,14.5,318.5,344.87
1458,4.750546874999997,3.827988166042345,1080.0,113.0,3.0,42.666666666666664,360.0,918.4100000000002
1459,2.9033333333333338,2.30013043108429,99.0,9.0,1.0,9.0,99.0,217.80999999999997
1460,2.5226315789473692,2.6776579966612477,800.0,36.0,5.0,7.6,160.0,373.776
1461,3.65875,2.9701139923678976,349.0,48.0,2.0,24.0,174.5,291.05999999999995
1462,2.901467889908255,2.237233255644816,237.0,93.0,2.0,51.0,118.5,238.795
1463,4.312105263157895,3.0666659038900654,172.0,17.0,2.0,9.5,86.0,166.95
1464,2.462087912087912,1.9330364809361549,1012.0,69.0,5.0,18.0,202.4,271.596
1465,2.625135135135134,2.3725035867537847,441.0,59.0,3.0,24.666666666666668,147.0,195.45000000000002
1466,5.306,3.5967898385723265,131.0,15.0,1.0,15.0,131.0,307.73
1467,1.45,0.28284271247461895,2.0,2.0,1.0,2.0,2.0,2.9
1468,6.513095238095236,4.744227037761833,103.0,29.0,3.0,14.0,34.333333333333336,209.8166666666667
